成交日期,销售工号,产品,成交客户数, 成交金额 ,产品类型,期数,区域,省份,小组,业务组,职务类别,客单价,成交年份,成交月份,,,,
2020/5/16,1000000104,借呗12期,1," 11,000.02 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 11,000.02 ",2020,5,,,,
2020/5/16,1000000046,借呗18期,1," 10,000.14 ",借呗,18期,华西北,成都,一组,成都一组,普通员工," 10,000.14 ",2020,5,,,,
2020/5/16,1000000068,借呗6期,1," 9,000.57 ",借呗,6期,华西北,重庆,一组,重庆一组,管理人员," 9,000.57 ",2020,5,,,,
2020/5/16,1000000046,借呗12期,1," 9,000.24 ",借呗,12期,华西北,成都,一组,成都一组,普通员工," 9,000.24 ",2020,5,,,,
2020/5/16,1000000104,借呗18期,1," 8,999.94 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 8,999.94 ",2020,5,,,,
2020/5/16,1000000040,借呗6期,1," 8,000.75 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 8,000.75 ",2020,5,,,,
2020/5/16,1000000040,借呗12期,1," 8,000.23 ",借呗,12期,华西北,北京,四组,北京四组,管理人员," 8,000.23 ",2020,5,,,,
2020/5/16,1000000043,借呗12期,1," 7,000.28 ",借呗,12期,华西北,成都,一组,成都一组,普通员工," 7,000.28 ",2020,5,,,,
2020/5/16,1000003803,借呗6期,1," 6,999.99 ",借呗,6期,华西北,北京,三组,北京三组,普通员工," 6,999.99 ",2020,5,,,,
2020/5/16,1000006867,借呗12期,1," 6,999.99 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 6,999.99 ",2020,5,,,,
2020/5/16,1000000041,借呗6期,1," 6,000.30 ",借呗,6期,华西北,北京,四组,北京四组,普通员工," 6,000.30 ",2020,5,,,,
2020/5/16,1000000043,借呗6期,1," 5,500.74 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 5,500.74 ",2020,5,,,,
2020/5/16,1000000049,借呗18期,1," 5,000.15 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 5,000.15 ",2020,5,,,,
2020/5/16,1000000237,借呗12期,1," 5,000.14 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 5,000.14 ",2020,5,,,,
2020/5/16,1000000037,借呗18期,1," 4,401.42 ",借呗,18期,华东,杭州,二组,杭州二组,普通员工," 4,401.42 ",2020,5,,,,
2020/5/16,1000000044,借呗12期,1," 4,000.73 ",借呗,12期,华西北,北京,三组,北京三组,管理人员," 4,000.73 ",2020,5,,,,
2020/5/16,1000000036,借呗18期,1," 3,000.67 ",借呗,18期,华南,广州,三组,广州三组,管理人员," 3,000.67 ",2020,5,,,,
2020/5/16,1000000057,借呗18期,1, 762.28 ,借呗,18期,华东,上海,二组,上海二组,普通员工, 762.28 ,2020,5,,,,
2020/5/17,1000000028,借呗12期,4," 60,001.53 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 15,000.38 ",2020,5,,,,
2020/5/17,1000003926,借呗6期,3," 36,000.36 ",借呗,6期,华南,广州,一组,广州一组,管理人员," 12,000.12 ",2020,5,,,,
2020/5/17,1000006064,借呗18期,2," 31,000.42 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 15,500.21 ",2020,5,,,,
2020/5/17,1000000043,借呗18期,1," 25,000.66 ",借呗,18期,华西北,成都,一组,成都一组,普通员工," 25,000.66 ",2020,5,,,,
2020/5/17,1000000928,借呗12期,2," 25,000.57 ",借呗,12期,华西北,西安,一组,西安一组,普通员工," 12,500.29 ",2020,5,,,,
2020/5/17,1000000068,借呗12期,1," 22,000.41 ",借呗,12期,华西北,重庆,一组,重庆一组,管理人员," 22,000.41 ",2020,5,,,,
2020/5/17,1000003803,借呗12期,1," 20,000.61 ",借呗,12期,华西北,北京,三组,北京三组,普通员工," 20,000.61 ",2020,5,,,,
2020/5/17,1000000056,借呗12期,2," 19,500.57 ",借呗,12期,华东,上海,一组,上海一组,管理人员," 9,750.29 ",2020,5,,,,
2020/5/17,1000000050,借呗18期,2," 19,000.79 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 9,500.40 ",2020,5,,,,
2020/5/17,1000000566,借呗12期,1," 18,000.42 ",借呗,12期,华南,广州,三组,广州三组,普通员工," 18,000.42 ",2020,5,,,,
2020/5/17,1000006867,借呗12期,1," 18,000.19 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 18,000.19 ",2020,5,,,,
2020/5/17,1000000041,借呗6期,2," 17,500.96 ",借呗,6期,华西北,北京,四组,北京四组,普通员工," 8,750.48 ",2020,5,,,,
2020/5/17,1000000576,借呗12期,1," 16,999.95 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 16,999.95 ",2020,5,,,,
2020/5/17,1000000054,借呗12期,2," 16,000.93 ",借呗,12期,华东,上海,一组,上海一组,普通员工," 8,000.47 ",2020,5,,,,
2020/5/17,1000000028,借呗18期,1," 16,000.74 ",借呗,18期,华东,杭州,二组,杭州二组,普通员工," 16,000.74 ",2020,5,,,,
2020/5/17,1000006860,借呗12期,1," 16,000.68 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 16,000.68 ",2020,5,,,,
2020/5/17,1000007197,借呗18期,1," 16,000.43 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 16,000.43 ",2020,5,,,,
2020/5/17,1000000034,借呗12期,1," 15,000.00 ",借呗,12期,华东,苏州,一组,苏州一组,普通员工," 15,000.00 ",2020,5,,,,
2020/5/17,1000000104,借呗12期,1," 13,000.36 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 13,000.36 ",2020,5,,,,
2020/5/17,1000007320,借呗12期,1," 12,999.96 ",借呗,12期,华东,上海,一组,上海一组,普通员工," 12,999.96 ",2020,5,,,,
2020/5/17,1000000237,借呗12期,1," 12,000.55 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 12,000.55 ",2020,5,,,,
2020/5/17,1000000032,借呗6期,2," 11,000.47 ",借呗,6期,华东,苏州,一组,苏州一组,管理人员," 5,500.24 ",2020,5,,,,
2020/5/17,1000000036,借呗12期,1," 10,000.31 ",借呗,12期,华南,广州,三组,广州三组,管理人员," 10,000.31 ",2020,5,,,,
2020/5/17,1000000045,借呗12期,1," 10,000.25 ",借呗,12期,华南,深圳,一组,深圳一组,普通员工," 10,000.25 ",2020,5,,,,
2020/5/17,1000000104,借呗18期,1," 9,999.97 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 9,999.97 ",2020,5,,,,
2020/5/17,1000003803,借呗6期,1," 9,000.51 ",借呗,6期,华西北,北京,三组,北京三组,普通员工," 9,000.51 ",2020,5,,,,
2020/5/17,1000004256,借呗12期,1," 8,000.50 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 8,000.50 ",2020,5,,,,
2020/5/17,1000004170,借呗12期,1," 7,500.25 ",借呗,12期,华东,上海,二组,上海二组,管理人员," 7,500.25 ",2020,5,,,,
2020/5/17,1000000237,借呗18期,1," 7,000.04 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 7,000.04 ",2020,5,,,,
2020/5/17,1000000036,借呗6期,2," 6,573.13 ",借呗,6期,华南,广州,三组,广州三组,管理人员," 3,286.57 ",2020,5,,,,
2020/5/17,1000000040,借呗12期,1," 6,500.73 ",借呗,12期,华西北,北京,四组,北京四组,管理人员," 6,500.73 ",2020,5,,,,
2020/5/17,1000000037,借呗12期,1," 6,500.60 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 6,500.60 ",2020,5,,,,
2020/5/17,1000000041,借呗12期,1," 5,000.60 ",借呗,12期,华西北,北京,四组,北京四组,普通员工," 5,000.60 ",2020,5,,,,
2020/5/17,1000000566,借呗6期,1," 5,000.42 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 5,000.42 ",2020,5,,,,
2020/5/17,1000006064,借呗12期,1," 5,000.40 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 5,000.40 ",2020,5,,,,
2020/5/17,1000000576,借呗6期,1," 5,000.39 ",借呗,6期,华东,苏州,三组,苏州三组,普通员工," 5,000.39 ",2020,5,,,,
2020/5/17,1000003489,借呗6期,1," 5,000.08 ",借呗,6期,华南,广州,一组,广州一组,普通员工," 5,000.08 ",2020,5,,,,
2020/5/17,1000000056,借呗6期,1," 3,000.52 ",借呗,6期,华东,上海,一组,上海一组,管理人员," 3,000.52 ",2020,5,,,,
2020/5/17,1000000052,借呗18期,1," 2,439.74 ",借呗,18期,华东,上海,二组,上海二组,普通员工," 2,439.74 ",2020,5,,,,
2020/5/17,1000000034,借呗6期,1," 1,900.75 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 1,900.75 ",2020,5,,,,
2020/5/17,1000000057,借呗6期,1," 1,257.68 ",借呗,6期,华东,上海,二组,上海二组,普通员工," 1,257.68 ",2020,5,,,,
2020/5/17,1000000039,借呗6期,1," 1,000.51 ",借呗,6期,华东,苏州,二组,苏州二组,管理人员," 1,000.51 ",2020,5,,,,
2020/5/17,1000001513,借呗12期,1, 623.54 ,借呗,12期,华东,上海,二组,上海二组,普通员工, 623.54 ,2020,5,,,,
2020/5/18,1000003926,借呗12期,4," 48,001.22 ",借呗,12期,华南,广州,一组,广州一组,管理人员," 12,000.31 ",2020,5,,,,
2020/5/18,1000005873,借呗18期,1," 25,000.62 ",借呗,18期,华东,杭州,二组,杭州二组,管理人员," 25,000.62 ",2020,5,,,,
2020/5/18,1000000067,借呗6期,1," 22,000.63 ",借呗,6期,华东,苏州,二组,苏州二组,普通员工," 22,000.63 ",2020,5,,,,
2020/5/18,1000000576,借呗12期,1," 20,000.66 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 20,000.66 ",2020,5,,,,
2020/5/18,1000001524,借呗18期,1," 20,000.41 ",借呗,18期,华东,苏州,二组,苏州二组,普通员工," 20,000.41 ",2020,5,,,,
2020/5/18,1000000034,借呗12期,1," 20,000.13 ",借呗,12期,华东,苏州,一组,苏州一组,普通员工," 20,000.13 ",2020,5,,,,
2020/5/18,1000000028,借呗12期,2," 18,500.28 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 9,250.14 ",2020,5,,,,
2020/5/18,1000006869,借呗12期,1," 18,000.20 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 18,000.20 ",2020,5,,,,
2020/5/18,1000000237,借呗18期,1," 17,000.46 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 17,000.46 ",2020,5,,,,
2020/5/18,1000003926,借呗6期,1," 16,000.06 ",借呗,6期,华南,广州,一组,广州一组,管理人员," 16,000.06 ",2020,5,,,,
2020/5/18,1000000068,借呗12期,2," 15,500.56 ",借呗,12期,华西北,重庆,一组,重庆一组,管理人员," 7,750.28 ",2020,5,,,,
2020/5/18,1000000036,借呗6期,2," 15,500.53 ",借呗,6期,华南,广州,三组,广州三组,管理人员," 7,750.27 ",2020,5,,,,
2020/5/18,1000004256,借呗18期,1," 15,000.47 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 15,000.47 ",2020,5,,,,
2020/5/18,1000000928,借呗12期,1," 15,000.35 ",借呗,12期,华西北,西安,一组,西安一组,普通员工," 15,000.35 ",2020,5,,,,
2020/5/18,1000000928,借呗18期,1," 14,000.14 ",借呗,18期,华西北,西安,一组,西安一组,普通员工," 14,000.14 ",2020,5,,,,
2020/5/18,1000005873,借呗12期,1," 12,999.97 ",借呗,12期,华东,杭州,二组,杭州二组,管理人员," 12,999.97 ",2020,5,,,,
2020/5/18,1000000032,借呗12期,1," 11,000.47 ",借呗,12期,华东,苏州,一组,苏州一组,管理人员," 11,000.47 ",2020,5,,,,
2020/5/18,1000006867,借呗6期,1," 10,000.64 ",借呗,6期,华东,南京,一组,南京一组,普通员工," 10,000.64 ",2020,5,,,,
2020/5/18,1000000566,借呗18期,1," 10,000.12 ",借呗,18期,华南,广州,三组,广州三组,普通员工," 10,000.12 ",2020,5,,,,
2020/5/18,1000000037,借呗12期,1," 9,000.62 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 9,000.62 ",2020,5,,,,
2020/5/18,1000004170,借呗6期,1," 9,000.59 ",借呗,6期,华东,上海,二组,上海二组,管理人员," 9,000.59 ",2020,5,,,,
2020/5/18,1000000037,借呗6期,1," 9,000.49 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 9,000.49 ",2020,5,,,,
2020/5/18,1000000104,借呗6期,1," 9,000.24 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工," 9,000.24 ",2020,5,,,,
2020/5/18,1000000576,借呗18期,1," 9,000.24 ",借呗,18期,华东,苏州,三组,苏州三组,普通员工," 9,000.24 ",2020,5,,,,
2020/5/18,1000000566,借呗6期,1," 8,000.36 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 8,000.36 ",2020,5,,,,
2020/5/18,1000006064,借呗18期,1," 8,000.23 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 8,000.23 ",2020,5,,,,
2020/5/18,1000006860,借呗6期,1," 5,000.31 ",借呗,6期,华东,南京,一组,南京一组,普通员工," 5,000.31 ",2020,5,,,,
2020/5/18,1000000036,借呗18期,1," 4,030.14 ",借呗,18期,华南,广州,三组,广州三组,管理人员," 4,030.14 ",2020,5,,,,
2020/5/18,1000000028,借呗6期,1," 2,000.72 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 2,000.72 ",2020,5,,,,
2020/5/18,1000000032,借呗6期,2," 1,500.39 ",借呗,6期,华东,苏州,一组,苏州一组,管理人员, 750.20 ,2020,5,,,,
2020/5/18,1000000050,借呗6期,2," 1,486.25 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工, 743.13 ,2020,5,,,,
2020/5/18,1000000029,借呗6期,1, 984.97 ,借呗,6期,华东,杭州,二组,杭州二组,普通员工, 984.97 ,2020,5,,,,
2020/5/18,1000000034,借呗6期,1, 981.99 ,借呗,6期,华东,苏州,一组,苏州一组,普通员工, 981.99 ,2020,5,,,,
2020/5/18,1000000034,借呗18期,1, 762.28 ,借呗,18期,华东,苏州,一组,苏州一组,普通员工, 762.28 ,2020,5,,,,
2020/5/19,1000006064,借呗18期,2," 32,000.94 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 16,000.47 ",2020,5,,,,
2020/5/19,1000004256,借呗18期,1," 25,000.16 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 25,000.16 ",2020,5,,,,
2020/5/19,1000000054,借呗12期,2," 23,000.80 ",借呗,12期,华东,上海,一组,上海一组,普通员工," 11,500.40 ",2020,5,,,,
2020/5/19,1000000036,借呗12期,1," 22,000.45 ",借呗,12期,华南,广州,三组,广州三组,管理人员," 22,000.45 ",2020,5,,,,
2020/5/19,1000000028,借呗12期,1," 22,000.00 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 22,000.00 ",2020,5,,,,
2020/5/19,1000000052,借呗6期,1," 20,000.74 ",借呗,6期,华东,上海,二组,上海二组,普通员工," 20,000.74 ",2020,5,,,,
2020/5/19,1000000046,借呗12期,1," 20,000.45 ",借呗,12期,华西北,成都,一组,成都一组,普通员工," 20,000.45 ",2020,5,,,,
2020/5/19,1000000050,借呗18期,2," 19,000.68 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 9,500.34 ",2020,5,,,,
2020/5/19,1000000043,借呗6期,1," 17,000.26 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 17,000.26 ",2020,5,,,,
2020/5/19,1000000045,借呗12期,1," 15,800.63 ",借呗,12期,华南,深圳,一组,深圳一组,普通员工," 15,800.63 ",2020,5,,,,
2020/5/19,1000000068,借呗6期,2," 15,001.13 ",借呗,6期,华西北,重庆,一组,重庆一组,管理人员," 7,500.57 ",2020,5,,,,
2020/5/19,1000000040,借呗6期,1," 15,000.50 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 15,000.50 ",2020,5,,,,
2020/5/19,1000000104,借呗12期,1," 15,000.40 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 15,000.40 ",2020,5,,,,
2020/5/19,1000000039,借呗6期,3," 14,501.84 ",借呗,6期,华东,苏州,二组,苏州二组,管理人员," 4,833.95 ",2020,5,,,,
2020/5/19,1000000566,借呗18期,1," 14,000.71 ",借呗,18期,华南,广州,三组,广州三组,普通员工," 14,000.71 ",2020,5,,,,
2020/5/19,1000000928,借呗12期,1," 13,000.11 ",借呗,12期,华西北,西安,一组,西安一组,普通员工," 13,000.11 ",2020,5,,,,
2020/5/19,1000000044,借呗6期,2," 12,500.90 ",借呗,6期,华西北,北京,三组,北京三组,管理人员," 6,250.45 ",2020,5,,,,
2020/5/19,1000000056,借呗12期,1," 12,000.32 ",借呗,12期,华东,上海,一组,上海一组,管理人员," 12,000.32 ",2020,5,,,,
2020/5/19,1000006867,借呗12期,1," 11,000.35 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 11,000.35 ",2020,5,,,,
2020/5/19,1000000040,借呗12期,1," 10,000.23 ",借呗,12期,华西北,北京,四组,北京四组,管理人员," 10,000.23 ",2020,5,,,,
2020/5/19,1000000031,借呗6期,1," 10,000.17 ",借呗,6期,华东,杭州,一组,杭州一组,管理人员," 10,000.17 ",2020,5,,,,
2020/5/19,1000000044,借呗12期,1," 9,000.43 ",借呗,12期,华西北,北京,三组,北京三组,管理人员," 9,000.43 ",2020,5,,,,
2020/5/19,1000005873,借呗6期,1," 7,000.43 ",借呗,6期,华东,杭州,二组,杭州二组,管理人员," 7,000.43 ",2020,5,,,,
2020/5/19,1000000037,借呗12期,1," 7,000.14 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 7,000.14 ",2020,5,,,,
2020/5/19,1000000041,借呗6期,1," 6,499.99 ",借呗,6期,华西北,北京,四组,北京四组,普通员工," 6,499.99 ",2020,5,,,,
2020/5/19,1000007320,借呗12期,1," 5,999.99 ",借呗,12期,华东,上海,一组,上海一组,普通员工," 5,999.99 ",2020,5,,,,
2020/5/19,1000000045,借呗6期,1," 5,500.56 ",借呗,6期,华南,深圳,一组,深圳一组,普通员工," 5,500.56 ",2020,5,,,,
2020/5/19,1000006860,借呗12期,1," 5,500.08 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 5,500.08 ",2020,5,,,,
2020/5/19,1000000237,借呗6期,1," 1,872.26 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工," 1,872.26 ",2020,5,,,,
2020/5/19,1000000030,借呗6期,1," 1,500.64 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 1,500.64 ",2020,5,,,,
2020/5/19,1000000032,借呗6期,1," 1,200.74 ",借呗,6期,华东,苏州,一组,苏州一组,管理人员," 1,200.74 ",2020,5,,,,
2020/5/19,1000000056,借呗6期,1," 1,000.68 ",借呗,6期,华东,上海,一组,上海一组,管理人员," 1,000.68 ",2020,5,,,,
2020/5/19,1000000031,借呗18期,1, 500.23 ,借呗,18期,华东,杭州,一组,杭州一组,管理人员, 500.23 ,2020,5,,,,
2020/5/20,1000000067,借呗12期,3," 53,000.50 ",借呗,12期,华东,苏州,二组,苏州二组,普通员工," 17,666.83 ",2020,5,,,,
2020/5/20,1000000035,借呗18期,3," 47,001.55 ",借呗,18期,华东,苏州,三组,苏州三组,普通员工," 15,667.18 ",2020,5,,,,
2020/5/20,1000000045,借呗6期,4," 34,980.02 ",借呗,6期,华南,深圳,一组,深圳一组,普通员工," 8,745.01 ",2020,5,,,,
2020/5/20,1000000029,借呗12期,3," 34,384.52 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 11,461.51 ",2020,5,,,,
2020/5/20,1000000029,借呗6期,3," 34,000.63 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 11,333.54 ",2020,5,,,,
2020/5/20,1000000033,借呗12期,2," 27,000.68 ",借呗,12期,华东,苏州,一组,苏州一组,普通员工," 13,500.34 ",2020,5,,,,
2020/5/20,1000000056,借呗12期,2," 24,000.16 ",借呗,12期,华东,上海,一组,上海一组,管理人员," 12,000.08 ",2020,5,,,,
2020/5/20,1000000041,借呗6期,2," 23,000.37 ",借呗,6期,华西北,北京,四组,北京四组,普通员工," 11,500.19 ",2020,5,,,,
2020/5/20,1000000237,借呗18期,2," 21,000.62 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 10,500.31 ",2020,5,,,,
2020/5/20,1000000034,借呗12期,2," 20,000.68 ",借呗,12期,华东,苏州,一组,苏州一组,普通员工," 10,000.34 ",2020,5,,,,
2020/5/20,1000000928,借呗12期,1," 20,000.60 ",借呗,12期,华西北,西安,一组,西安一组,普通员工," 20,000.60 ",2020,5,,,,
2020/5/20,1000006859,借呗12期,2," 20,000.55 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 10,000.28 ",2020,5,,,,
2020/5/20,1000003803,借呗12期,1," 20,000.21 ",借呗,12期,华西北,北京,三组,北京三组,普通员工," 20,000.21 ",2020,5,,,,
2020/5/20,1000000029,借呗18期,2," 19,999.96 ",借呗,18期,华东,杭州,二组,杭州二组,普通员工," 9,999.98 ",2020,5,,,,
2020/5/20,1000000036,借呗6期,1," 18,000.51 ",借呗,6期,华南,广州,三组,广州三组,管理人员," 18,000.51 ",2020,5,,,,
2020/5/20,1000006867,借呗12期,1," 18,000.27 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 18,000.27 ",2020,5,,,,
2020/5/20,1000000043,借呗18期,1," 17,000.01 ",借呗,18期,华西北,成都,一组,成都一组,普通员工," 17,000.01 ",2020,5,,,,
2020/5/20,1000000035,借呗6期,1," 16,000.69 ",借呗,6期,华东,苏州,三组,苏州三组,普通员工," 16,000.69 ",2020,5,,,,
2020/5/20,1000000054,借呗12期,2," 15,001.06 ",借呗,12期,华东,上海,一组,上海一组,普通员工," 7,500.53 ",2020,5,,,,
2020/5/20,1000000035,借呗12期,1," 14,000.16 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 14,000.16 ",2020,5,,,,
2020/5/20,1000000037,借呗12期,1," 13,000.69 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 13,000.69 ",2020,5,,,,
2020/5/20,1000006064,借呗18期,1," 11,000.36 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 11,000.36 ",2020,5,,,,
2020/5/20,1000000576,借呗12期,1," 11,000.08 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 11,000.08 ",2020,5,,,,
2020/5/20,1000004256,借呗12期,1," 9,000.47 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 9,000.47 ",2020,5,,,,
